12
52
138.848450 145.527267 94.738678 0.671670 0.621870 0.616980
137.968781 145.099335 94.539474 0.671670 0.621870 0.616980
137.130783 144.619568 94.281242 0.671670 0.621870 0.616980
136.313766 144.104813 94.021980 0.671670 0.621870 0.616980
135.503799 143.569061 93.783775 0.671670 0.621870 0.616980
134.710571 143.006744 93.551193 0.671670 0.621870 0.616980
133.950073 142.409653 93.297577 0.671670 0.621870 0.616980
133.221344 141.788269 93.010612 0.671670 0.621870 0.616980
132.515732 141.155548 92.692078 0.671670 0.621870 0.616980
131.828247 140.510284 92.359131 0.671670 0.621870 0.616980
131.160370 139.831039 92.058113 0.671670 0.621870 0.616980
130.528259 139.100342 91.802559 0.671670 0.621870 0.616980
129.941116 138.319427 91.596184 0.671670 0.621870 0.616980
129.413223 137.482910 91.460213 0.671670 0.621870 0.616980
128.959396 136.597366 91.372223 0.671670 0.621870 0.616980
128.530106 135.695923 91.328873 0.671670 0.621870 0.616980
128.092194 134.797653 91.347816 0.671670 0.621870 0.616980
127.686104 133.885498 91.394676 0.671670 0.621870 0.616980
127.326309 132.953110 91.414963 0.671670 0.621870 0.616980
126.944633 132.029770 91.397133 0.671670 0.621870 0.616980
126.483292 131.144196 91.369553 0.671670 0.621870 0.616980
125.960640 130.291992 91.360474 0.671670 0.621870 0.616980
125.453461 129.431564 91.382561 0.671670 0.621870 0.616980
125.060051 128.516144 91.423965 0.671670 0.621870 0.616980
124.762802 127.562546 91.466095 0.671670 0.621870 0.616980
124.469574 126.608192 91.519821 0.671670 0.621870 0.616980
124.152443 125.665565 91.617981 0.671670 0.621870 0.616980
123.868530 124.720268 91.771515 0.671670 0.621870 0.616980
123.673744 123.755463 91.941681 0.671670 0.621870 0.616980
123.538498 122.776993 92.096886 0.671670 0.621870 0.616980
123.418457 121.795738 92.247490 0.671670 0.621870 0.616980
123.321167 120.814659 92.413536 0.671670 0.621870 0.616980
123.277313 119.832596 92.593559 0.671670 0.621870 0.616980
123.296219 118.848602 92.768440 0.671670 0.621870 0.616980
123.333435 117.859291 92.906166 0.671670 0.621870 0.616980
123.332764 116.863457 92.989265 0.671670 0.621870 0.616980
123.283226 115.865814 93.027504 0.671670 0.621870 0.616980
123.214172 114.868355 93.030243 0.671670 0.621870 0.616980
123.159210 113.870193 93.009438 0.671670 0.621870 0.616980
123.125404 112.871124 92.984169 0.671670 0.621870 0.616980
123.103920 111.871506 92.968979 0.671670 0.621870 0.616980
123.102966 110.871796 92.977486 0.671670 0.621870 0.616980
123.160072 109.874763 93.007378 0.671670 0.621870 0.616980
123.307281 108.887627 93.008591 0.671670 0.621870 0.616980
123.522552 107.916252 92.924232 0.671670 0.621870 0.616980
123.748383 106.955963 92.762749 0.671670 0.621870 0.616980
123.975159 106.006157 92.547234 0.671670 0.621870 0.616980
124.222443 105.065575 92.316139 0.671670 0.621870 0.616980
124.492538 104.138031 92.058189 0.671670 0.621870 0.616980
124.734879 103.204895 91.794403 0.671670 0.621870 0.616980
124.941742 102.259094 91.544418 0.671670 0.621870 0.616980
125.170227 101.311058 91.325958 0.671670 0.621870 0.616980
53
138.891052 143.910934 95.612717 0.686080 0.622160 0.621210
138.053314 143.516998 95.237862 0.686080 0.622160 0.621210
137.250229 143.050751 94.868385 0.686080 0.622160 0.621210
136.455292 142.540695 94.541336 0.686080 0.622160 0.621210
135.663467 142.000137 94.257889 0.686080 0.622160 0.621210
134.895081 141.422028 93.984711 0.686080 0.622160 0.621210
134.162781 140.807358 93.692726 0.686080 0.622160 0.621210
133.458130 140.169876 93.381462 0.686080 0.622160 0.621210
132.773941 139.513763 93.063347 0.686080 0.622160 0.621210
132.123123 138.827194 92.740562 0.686080 0.622160 0.621210
131.519424 138.097168 92.422165 0.686080 0.622160 0.621210
130.954895 137.316742 92.160408 0.686080 0.622160 0.621210
130.453781 136.472961 91.978973 0.686080 0.622160 0.621210
130.045380 135.571411 91.845970 0.686080 0.622160 0.621210
129.669937 134.649704 91.754021 0.686080 0.622160 0.621210
129.273392 133.733047 91.713058 0.686080 0.622160 0.621210
128.861954 132.821701 91.702438 0.686080 0.622160 0.621210
128.449371 131.910797 91.696312 0.686080 0.622160 0.621210
128.030457 131.002808 91.694046 0.686080 0.622160 0.621210
127.599724 130.100388 91.701828 0.686080 0.622160 0.621210
127.172211 129.196564 91.716064 0.686080 0.622160 0.621210
126.768814 128.282242 91.743332 0.686080 0.622160 0.621210
126.416740 127.348274 91.791214 0.686080 0.622160 0.621210
126.163788 126.383835 91.841423 0.686080 0.622160 0.621210
126.012070 125.396645 91.872101 0.686080 0.622160 0.621210
125.854836 124.410034 91.887535 0.686080 0.622160 0.621210
125.594261 123.446800 91.904495 0.686080 0.622160 0.621210
125.259506 122.505081 91.935051 0.686080 0.622160 0.621210
124.935448 121.561005 91.987610 0.686080 0.622160 0.621210
124.671181 120.601181 92.071861 0.686080 0.622160 0.621210
124.482460 119.625092 92.174080 0.686080 0.622160 0.621210
124.351181 118.637306 92.252701 0.686080 0.622160 0.621210
124.237579 117.644600 92.272522 0.686080 0.622160 0.621210
124.124954 116.651581 92.241875 0.686080 0.622160 0.621210
124.017006 115.659081 92.185287 0.686080 0.622160 0.621210
123.911415 114.667313 92.113106 0.686080 0.622160 0.621210
123.806007 113.675797 92.037056 0.686080 0.622160 0.621210
123.705734 112.683022 91.972092 0.686080 0.622160 0.621210
123.632202 111.686989 91.927612 0.686080 0.622160 0.621210
123.625771 110.688332 91.905807 0.686080 0.622160 0.621210
123.730103 109.696098 91.892357 0.686080 0.622160 0.621210
123.938087 108.720383 91.845665 0.686080 0.622160 0.621210
124.175133 107.759895 91.699791 0.686080 0.622160 0.621210
124.403473 106.800285 91.536621 0.686080 0.622160 0.621210
124.633430 105.846069 91.345978 0.686080 0.622160 0.621210
124.879196 104.899139 91.138947 0.686080 0.622160 0.621210
125.109787 103.950851 90.921783 0.686080 0.622160 0.621210
125.301147 102.994843 90.700302 0.686080 0.622160 0.621210
125.492722 102.038841 90.478996 0.686080 0.622160 0.621210
125.744202 101.095657 90.265724 0.686080 0.622160 0.621210
126.066284 100.172775 90.056931 0.686080 0.622160 0.621210
126.427757 99.271324 89.820335 0.686080 0.622160 0.621210
126.798080 98.381577 89.553574 0.686080 0.622160 0.621210
54
135.675003 152.506058 93.630417 0.654150 0.625150 0.613750
134.988388 151.848907 93.321640 0.654150 0.625150 0.613750
134.263763 151.208359 93.069252 0.654150 0.625150 0.613750
133.507690 150.589386 92.857887 0.654150 0.625150 0.613750
132.748947 149.967346 92.665009 0.654150 0.625150 0.613750
132.021072 149.311432 92.467201 0.654150 0.625150 0.613750
131.348679 148.601471 92.261887 0.654150 0.625150 0.613750
130.756317 147.818970 92.079849 0.654150 0.625150 0.613750
130.243317 146.970169 91.969559 0.654150 0.625150 0.613750
129.783112 146.083801 91.931549 0.654150 0.625150 0.613750
129.363098 145.176743 91.936882 0.654150 0.625150 0.613750
128.997467 144.247452 91.974586 0.654150 0.625150 0.613750
128.698761 143.294708 92.020752 0.654150 0.625150 0.613750
128.437714 142.329849 92.034035 0.654150 0.625150 0.613750
128.166199 141.368088 92.006241 0.654150 0.625150 0.613750
127.886482 140.408875 91.967422 0.654150 0.625150 0.613750
127.657661 139.436798 91.940094 0.654150 0.625150 0.613750
127.515656 138.448288 91.907410 0.654150 0.625150 0.613750
127.413086 137.455811 91.843948 0.654150 0.625150 0.613750
127.262749 136.470978 91.768890 0.654150 0.625150 0.613750
127.034447 135.498886 91.736000 0.654150 0.625150 0.613750
126.805054 134.526321 91.755241 0.654150 0.625150 0.613750
126.624451 133.543503 91.787506 0.654150 0.625150 0.613750
126.437340 132.561707 91.804306 0.654150 0.625150 0.613750
126.168228 131.600204 91.808739 0.654150 0.625150 0.613750
125.821693 130.662567 91.821426 0.654150 0.625150 0.613750
125.496887 129.719162 91.863228 0.654150 0.625150 0.613750
125.273804 128.748749 91.936974 0.654150 0.625150 0.613750
125.123360 127.764557 92.028481 0.654150 0.625150 0.613750
125.003258 126.777550 92.134026 0.654150 0.625150 0.613750
124.908737 125.790382 92.261185 0.654150 0.625150 0.613750
124.832558 124.803749 92.405121 0.654150 0.625150 0.613750
124.748459 123.816666 92.540161 0.654150 0.625150 0.613750
124.639404 122.829041 92.651718 0.654150 0.625150 0.613750
124.523445 121.841698 92.759529 0.654150 0.625150 0.613750
124.432503 120.855148 92.892532 0.654150 0.625150 0.613750
124.389633 119.868523 93.047508 0.654150 0.625150 0.613750
124.393089 118.878181 93.182869 0.654150 0.625150 0.613750
124.406525 117.881706 93.254105 0.654150 0.625150 0.613750
124.393784 116.882202 93.262810 0.654150 0.625150 0.613750
124.353165 115.883446 93.238808 0.654150 0.625150 0.613750
